img_name,leaf_weight
133.png,32.746246
134.png,375.16803
135.png,116.245
136.jpg,46.864014
137.png,0.72316587
138.png,293.7868
139.png,47.829506
140.png,40.502815
141.png,53.416317
142.png,98.6149
143.png,66.394966
144.png,0.9381249
145.png,36.50451
146.png,64.804665
147.png,2.4460273
148.png,69.13749
149.png,46.543236
150.png,0.7717161
151.jpg,2.2695286
152.png,29.421558
153.png,0.84199405
154.png,63.365738
155.png,24.956406
156.png,1.8403715
157.png,3.0043597
158.png,36.95818
159.png,54.114223
160.png,37.22815
161.png,56.175896
162.png,0.8981997
163.png,0.9467124
164.jpg,9.057707
165.jpg,0.7182305
166.png,0.61992824
167.png,0.7587751
168.png,5.5270433
169.png,17.450201
170.png,57.39619
171.png,37.29657
172.png,47.35582
173.png,0.64818525
174.png,0.61707246
175.jpg,3.9807236
176.png,3.2157335
177.png,62.95436
178.png,65.35175
179.png,10.959379
180.png,21.03781
181.png,212.06622
182.png,0.7003082
183.jpg,34.759117
184.png,65.491776
185.png,2.1592271
186.png,233.00217
187.png,18.326546
188.png,418.18228
189.png,36.435795
190.png,43.222656
191.png,0.80721486
192.png,66.015045
193.png,60.25211
194.png,1.0391064
195.png,57.650265
196.png,0.79893506
197.png,23.865198
198.png,53.87943
199.png,132.47969
200.png,50.509666
201.png,37.17664
202.png,245.4594
203.png,0.68105197
204.png,61.61458
205.png,2.3334777
206.png,54.062355
207.png,55.132027
208.png,8.373264
209.png,10.568825
210.png,55.704857
211.png,31.534838
212.png,0.35454214
213.png,4.9684486
214.png,9.782465
215.png,53.80131
216.png,47.832504
217.png,56.210045
218.png,4.7053356
219.png,59.53655
220.png,59.237137
221.png,24.08
222.png,146.76543
223.png,41.907867
224.png,52.570168
225.png,12.296895
226.png,68.441025
227.png,37.37573
228.png,56.830498
229.png,39.66652
230.png,26.249817
231.png,63.487137
232.png,0.6795275
233.png,33.89354
234.png,352.2807
235.png,47.60919
236.png,124.230515
237.png,0.75936806
238.png,4.2780194
239.jpg,1.3941948
240.jpg,5.5067425
241.png,248.26997
242.jpg,12.039976
243.png,38.277554
244.png,2.6263423
245.png,47.80606
246.png,0.4793929
247.jpg,59.941345
248.png,58.93355
249.png,23.455954
250.png,50.159454
251.png,19.930132
252.png,54.137768
253.png,8.800968
254.png,68.603645
255.png,6.3875165
256.png,54.080982
257.png,53.789375
258.png,51.166595
259.png,45.74086
260.png,1.3850905
261.png,63.32264
262.png,62.961117
263.png,59.557045
264.png,58.055912
265.png,36.711807
266.png,1.45958
267.png,39.031357
268.png,1.5968218
269.png,0.95722437
270.png,56.25483
271.png,112.129585
272.png,60.860573
273.png,65.86947
274.png,69.20459
275.png,22.40874
276.jpg,287.04007
277.png,9.933206
278.png,0.8409288
279.png,0.70176864
280.png,401.52264
281.png,34.09925
282.png,0.7639059
283.png,9.438746
284.png,0.8057691
285.png,214.82304
286.png,71.085754
287.png,191.72893
288.png,204.11153
289.png,6.813588
290.png,0.7661687
291.png,37.085526
292.png,37.563927
293.png,0.47030923
294.png,12.425405
295.png,14.911819
296.png,57.619415
297.png,0.8266121
298.png,9.61522
299.png,0.64181614
300.png,48.47165
301.png,38.380436
302.png,0.9137393
303.png,52.813553
304.jpg,10.097412
305.png,61.641235
306.png,5.856615
307.png,46.507248
308.png,0.8077464
309.jpg,22.567766
310.png,59.35092
311.png,405.13165
312.png,32.66806
313.jpg,224.2929
314.png,132.92236
315.png,6.9604836
316.png,7.824876
317.png,0.8295624
318.png,159.18736
319.png,64.95407
320.png,57.530437
321.png,43.86277
322.png,81.53847
323.png,0.89719224
324.png,0.96683073
325.png,68.321625
326.png,13.527645
327.png,117.28789
328.png,51.793907
329.png,38.025936
330.png,92.18031
331.png,0.91222906
332.png,3.648884
333.jpg,184.753
334.png,251.2082
335.png,24.903875
336.png,36.007584
337.png,6.1449203
338.png,29.553427
339.png,63.09281
340.png,53.30592
341.png,37.4285
342.png,2.1509347
343.png,63.49382
344.png,62.31567
345.png,73.38609
346.png,300.86172
347.png,21.823809
348.png,0.6430867
349.png,387.93164
350.jpg,16.507479
351.png,2.2677464
352.png,62.66693
353.png,24.791727
354.png,2.2274787
355.png,8.171479
356.png,46.729465
357.png,12.659683
358.png,36.653774
359.png,0.49077997
360.png,68.60628
361.png,64.5072
362.png,208.65833
363.png,36.06102
364.png,25.015352
365.png,11.253387
366.png,288.87787
367.png,285.8098
368.png,14.589865
369.png,38.52173
370.png,67.69122
371.png,52.79346
372.png,3.8920016
373.png,63.739822
374.png,299.42737
375.png,166.67088
376.png,191.80713
377.png,61.521214
378.png,4.037248
379.jpg,126.56886
380.png,36.043182
381.png,0.48424432
382.png,62.034077
383.png,23.19306
384.png,3.848737
385.png,359.80457
386.png,61.31513
387.jpg,0.83310485
388.png,0.8825964
389.png,62.61229
390.png,0.884107
391.png,3.7766798
392.png,63.203403
393.png,16.162973
394.png,221.97475
395.jpg,85.0421
396.png,59.04634
397.png,37.32762
398.png,54.82247
399.png,2.8569357
400.png,72.437225
401.png,23.333796
402.png,62.843506
403.png,30.341686
404.png,26.976635
405.png,39.58438
406.png,27.735205
407.png,37.841568
408.png,62.12449
409.png,0.8412901
410.png,38.275696
411.png,61.282356
412.png,25.049532
413.png,405.9724
414.png,4.567891
415.png,12.837474
416.png,400.5191
417.png,42.675243
418.png,5.3386784
419.png,56.555126
420.png,41.623672
421.png,275.78247
422.png,15.8205185
423.png,22.927177
424.png,37.83257
425.png,65.76803
426.png,96.769714
427.png,32.356873
428.png,56.532856
429.png,16.475306
430.png,0.8537917
431.png,64.806564
432.png,0.78571
433.png,64.81932
434.png,182.44896
435.png,8.538332
436.png,59.74565
437.png,0.9233588
438.png,65.386055
439.png,57.7947
440.png,15.3026285
441.png,93.9079
442.png,6.3885126
443.png,61.576653
444.png,37.667114
445.png,38.93245
446.png,4.283384
447.png,0.7549337
448.png,6.1472898
449.png,2.184152
450.png,31.513252
451.png,16.129549
452.png,0.94849646
453.png,366.9036
454.png,1.0109254
455.png,88.698135
456.png,76.095764
457.png,60.42253
458.png,36.91316
459.png,50.821465
460.png,280.22546
