img_name,leaf_weight
439.png,70.33952
440.png,26.527927
441.png,96.10856
442.png,6.341519
443.png,73.453636
444.png,41.21593
445.png,51.313072
446.png,3.2829437
447.png,3.1019201
448.png,5.9665613
449.png,4.3252707
450.png,39.56275
451.png,20.39555
452.png,0.31999528
453.png,365.41608
454.png,0.31999528
455.png,87.56187
456.png,77.359055
457.png,69.746254
458.png,40.432346
459.png,60.24445
460.png,281.34818
