img_name,leaf_weight
145.png,34.331257
146.png,64.89641
147.png,6.4150586
148.png,39.334164
149.png,28.101467
150.png,0.3435055
151.jpg,11.52437
152.png,29.291298
153.png,0.27335146
154.png,61.534325
155.png,25.623081
156.png,4.5751915
157.png,2.1842256
158.png,35.374058
159.png,52.725983
160.png,35.58451
161.png,44.054752
162.png,1.25986
163.png,0.22927919
164.jpg,3.1579576
165.jpg,1.2706233
166.png,0.90003574
167.png,0.22927919
168.png,4.913891
169.png,18.248991
170.png,50.84986
171.png,35.533863
172.png,45.892464
173.png,0.22927919
174.png,0.554494
175.jpg,1.4478526
176.png,2.1590397
177.png,36.460396
178.png,63.32099
179.png,13.684561
180.png,24.243725
181.png,212.66902
182.png,0.22927919
183.jpg,44.84553
184.png,63.62408
185.png,2.0412624
186.png,235.77905
187.png,18.896793
188.png,418.95428
189.png,33.736225
190.png,43.839043
191.png,2.3725462
192.png,37.846844
193.png,56.288353
194.png,3.6895032
195.png,55.980103
196.png,0.22927919
197.png,27.50335
198.png,51.28377
199.png,130.16116
200.png,49.1773
201.png,35.427998
202.png,245.3273
203.png,0.22927919
204.png,59.912567
205.png,4.9125113
206.png,56.318714
207.png,54.342274
208.png,12.021965
209.png,15.7747965
210.png,52.919754
211.png,30.617104
212.png,0.29947677
213.png,4.683704
214.png,8.9596815
215.png,51.515766
216.png,46.232124
217.png,54.561024
218.png,4.824248
219.png,55.746536
220.png,36.35288
221.png,29.439825
222.png,148.45024
223.png,42.537636
224.png,51.978405
225.png,18.223114
226.png,38.505928
227.png,35.854958
228.png,43.48079
229.png,41.31743
230.png,29.905954
231.png,62.145763
232.png,0.4583408
233.png,32.248272
234.png,350.2241
235.png,47.725796
236.png,122.04018
237.png,0.22927919
238.png,3.4639568
239.jpg,1.2106776
240.jpg,2.8519979
241.png,246.59518
242.jpg,3.859121
243.png,36.826004
244.png,1.7366978
245.png,48.147797
246.png,0.24710837
247.jpg,73.17668
248.png,36.251266
249.png,30.616478
250.png,48.876884
251.png,23.852491
252.png,50.54677
253.png,9.651065
254.png,64.0658
255.png,8.717385
256.png,50.854347
257.png,50.575733
258.png,51.297462
259.png,44.883026
260.png,1.0458925
261.png,60.14815
262.png,39.15403
263.png,35.646957
264.png,58.083862
265.png,36.08131
266.png,4.15793
267.png,38.530273
268.png,1.571541
269.png,0.22927919
270.png,56.027046
271.png,105.56553
272.png,57.12094
273.png,41.4571
274.png,38.938515
275.png,21.774788
276.jpg,316.7189
277.png,8.694677
278.png,0.22927919
279.png,0.22927919
280.png,402.08838
281.png,32.761227
282.png,0.35613433
283.png,11.419472
284.png,0.22927919
285.png,216.03421
286.png,65.36035
287.png,192.218
288.png,200.95554
289.png,7.5275264
290.png,0.23258877
291.png,36.094505
292.png,36.357872
293.png,0.22927919
294.png,11.982046
295.png,13.694847
296.png,32.29322
297.png,0.22927919
298.png,9.337802
299.png,1.1340014
300.png,25.13454
301.png,36.608307
302.png,0.22927919
303.png,52.544277
304.jpg,13.007469
305.png,57.596653
306.png,6.692528
307.png,39.36356
308.png,0.29874498
309.jpg,20.842794
310.png,57.431786
311.png,405.5186
312.png,31.526995
313.jpg,256.66522
314.png,133.73686
315.png,9.625079
316.png,10.344995
317.png,0.22927919
318.png,159.80942
319.png,63.642838
320.png,35.017754
321.png,41.558105
322.png,76.74567
323.png,0.22927919
324.png,0.22927919
325.png,38.467136
326.png,15.993106
327.png,115.32245
328.png,37.26964
329.png,36.262302
330.png,95.3924
331.png,0.22927919
332.png,6.250092
333.jpg,215.84586
334.png,250.81955
335.png,26.531004
336.png,34.924286
337.png,7.104593
338.png,28.600994
339.png,59.4679
340.png,50.652126
341.png,36.017406
342.png,2.5885854
343.png,40.403435
344.png,60.150795
345.png,63.869343
346.png,299.80753
347.png,25.056087
348.png,0.22927919
349.png,389.46933
350.jpg,22.067991
351.png,1.1817611
352.png,39.88077
353.png,25.499218
354.png,4.9012184
355.png,6.8785048
356.png,40.621597
357.png,15.279143
358.png,35.335808
359.png,0.22927919
360.png,51.601418
361.png,64.51584
362.png,210.83273
363.png,34.48159
364.png,27.772041
365.png,13.774214
366.png,289.0612
367.png,285.6802
368.png,16.47857
369.png,36.61068
370.png,67.531425
371.png,51.81062
372.png,2.6008885
373.png,60.150524
374.png,299.10843
375.png,165.32146
376.png,191.91576
377.png,57.33765
378.png,3.4600046
379.jpg,110.67376
380.png,34.85328
381.png,0.9376302
382.png,55.38099
383.png,26.63757
384.png,2.4970882
385.png,358.1042
386.png,58.554504
387.jpg,5.631368
388.png,0.22927919
389.png,58.6359
390.png,0.22927919
391.png,6.888045
392.png,63.68005
393.png,17.994587
394.png,223.08687
395.jpg,95.6064
396.png,55.2042
397.png,36.022865
398.png,53.41117
399.png,3.6939294
400.png,76.627625
401.png,23.141916
402.png,60.748253
403.png,29.28614
404.png,27.386189
405.png,38.615486
406.png,27.124582
407.png,35.88157
408.png,58.638798
409.png,0.2296223
410.png,38.880905
411.png,57.86678
412.png,23.933123
413.png,407.01642
414.png,6.4852734
415.png,12.6624365
416.png,401.35352
417.png,35.041336
418.png,7.0686765
419.png,49.284435
420.png,39.76092
421.png,270.25742
422.png,14.67787
423.png,26.540771
424.png,36.865887
425.png,62.449455
426.png,94.47788
427.png,31.345303
428.png,56.287888
429.png,19.343632
430.png,0.22927919
431.png,61.252007
432.png,0.22927919
433.png,63.39631
434.png,183.18652
435.png,11.077356
436.png,56.19495
437.png,0.22927919
438.png,35.771152
439.png,57.20984
440.png,17.454496
441.png,88.85519
442.png,7.3569665
443.png,61.078907
444.png,36.434303
445.png,39.91205
446.png,3.5315545
447.png,0.36923534
448.png,4.9161763
449.png,3.4731672
450.png,30.624252
451.png,17.201038
452.png,0.22927919
453.png,364.19785
454.png,0.94804573
455.png,83.6335
456.png,75.03781
457.png,34.946033
458.png,35.58159
459.png,48.86357
460.png,278.8348
